tax_id	scientific_name	type	is_metagenome
1948677	Ignavibacteria bacterium UBA5521		0
1951035	Flavobacteriales bacterium UBA5520		0
1948631	Gammaproteobacteria bacterium UBA5522		0
1951036	Flavobacteriales bacterium UBA5523		0
1948630	Gammaproteobacteria bacterium UBA5518		0
1951034	Flavobacteriales bacterium UBA5519		0
1948632	Gammaproteobacteria bacterium UBA5524		0
1948626	Gammaproteobacteria bacterium UBA5014		0
1951027	Flavobacteriales bacterium UBA5013		0
1951026	Flavobacteriales bacterium UBA5011		0
1948625	Gammaproteobacteria bacterium UBA5012		0
1946400	Dechloromonas sp. UBA5016		0
1951623	Competibacteraceae bacterium UBA5015		0
1946401	Candidatus Dechloromonas phosphoritropha		0
1946403	Dechloromonas sp. UBA5022		0
1946402	Dechloromonas sp. UBA5021		0
1952734	Planctomycetaceae bacterium UBA4655		0
1951200	Phycisphaerales bacterium UBA4658		0
1951784	Flammeovirgaceae bacterium UBA4659		0
1951025	Flavobacteriales bacterium UBA4660		0
1948178	Proteobacteria bacterium UBA4656		0
1948676	Ignavibacteria bacterium UBA4661		0
1950779	Burkholderiales bacterium UBA4657		0
1947350	Psychrobacter sp. UBA3480		0
1952764	Porticoccaceae bacterium UBA6066		0
1948434	Alphaproteobacteria bacterium UBA685		0
1950993	Flavobacteriales bacterium UBA3425		0
1952756	Porticoccaceae bacterium UBA3426		0
1946766	Loktanella sp. UBA3427		0
1952804	Rhodobacteraceae bacterium UBA3428		0
1951554	Chitinophagaceae bacterium UBA3430		0
1952757	Porticoccaceae bacterium UBA3433		0
1946767	Loktanella sp. UBA3435		0
1952758	Porticoccaceae bacterium UBA3436		0
1948384	Alphaproteobacteria bacterium UBA3437		0
1952805	Rhodobacteraceae bacterium UBA3438		0
1948385	Alphaproteobacteria bacterium UBA3439		0
1951829	Flavobacteriaceae bacterium UBA3440		0
1950994	Flavobacteriales bacterium UBA3431		0
1951169	Micrococcales bacterium UBA3432		0
1952806	Rhodobacteraceae bacterium UBA3443		0
1951906	Halieaceae bacterium UBA3444		0
1952759	Porticoccaceae bacterium UBA3445		0
1950996	Flavobacteriales bacterium UBA3446		0
1948386	Alphaproteobacteria bacterium UBA3447		0
1950995	Flavobacteriales bacterium UBA3442		0
1950968	Flavobacteriales bacterium UBA2035		0
1946765	Loktanella sp. UBA2038		0
1952751	Porticoccaceae bacterium UBA2036		0
1951164	Micrococcales bacterium UBA2037		0
1952752	Porticoccaceae bacterium UBA2039		0
1950969	Flavobacteriales bacterium UBA2040		0
1948367	Alphaproteobacteria bacterium UBA2041		0
1952247	Microbacteriaceae bacterium UBA5967		0
1951863	Flavobacteriaceae bacterium UBA5968		0
1952762	Porticoccaceae bacterium UBA5969		0
1951609	Comamonadaceae bacterium UBA5970		0
1952763	Porticoccaceae bacterium UBA5971		0
1951234	Rhodobacterales bacterium UBA5972		0
1948634	Gammaproteobacteria bacterium UBA5973		0
1951610	Comamonadaceae bacterium UBA5974		0
1948729	Opitutia bacterium UBA5964		0
1951044	Flavobacteriales bacterium UBA5965		0
1947812	bacterium UBA5966		0
178606	Leptospirillum ferriphilum		0
1948123	Nitrospirae bacterium UBA7871		0
1948120	Nitrospirae bacterium UBA5696		0
1948121	Nitrospirae bacterium UBA6675		0
1948122	Nitrospirae bacterium UBA6678		0
1947817	bacterium UBA7390		0
1948119	Nitrospirae bacterium UBA4574		0
1948118	Nitrospirae bacterium UBA4572		0
1948821	Patescibacteria group bacterium UBA5004		0
1961515	Bdellovibrionaceae bacterium UBA5009		0
1951539	Caulobacteraceae bacterium UBA5005		0
1948822	Patescibacteria group bacterium UBA5006		0
1951785	Flammeovirgaceae bacterium UBA5008		0
1946398	Cupriavidus sp. UBA2526		0
1947661	Thalassolituus sp. UBA2527		0
1947662	Thalassolituus sp. UBA2535		0
1952774	Pseudomonadaceae bacterium UBA2533		0
1946399	Cupriavidus sp. UBA2534		0
1947658	Thalassolituus sp. UBA2009		0
1946870	Methylophaga sp. UBA2012		0
1946226	Candidatus Ruthia sp. UBA2013		0
1951752	Erythrobacteraceae bacterium UBA2014		0
1946396	Cupriavidus sp. UBA2010		0
1947587	Sulfurimonas sp. UBA2011		0
1946397	Cupriavidus sp. UBA2027		0
1952771	Pseudomonadaceae bacterium UBA2007		0
1948142	Proteobacteria bacterium UBA2008		0
1952772	Pseudomonadaceae bacterium UBA2015		0
1951813	Flavobacteriaceae bacterium UBA2547		0
1951167	Micrococcales bacterium UBA2548		0
1948593	Gammaproteobacteria bacterium UBA2549		0
1952755	Porticoccaceae bacterium UBA2550		0
1951166	Micrococcales bacterium UBA2544		0
1948153	Proteobacteria bacterium UBA2545		0
1951157	Methylophilales bacterium UBA2546		0
1948152	Proteobacteria bacterium UBA2536		0
1948592	Gammaproteobacteria bacterium UBA2539		0
1951811	Flavobacteriaceae bacterium UBA2540		0
1948327	Actinobacteria bacterium UBA2541		0
1951812	Flavobacteriaceae bacterium UBA2542		0
1951602	Comamonadaceae bacterium UBA2543		0
1951156	Methylophilales bacterium UBA2537		0
1952754	Porticoccaceae bacterium UBA2538		0
1948182	Proteobacteria bacterium UBA5662		0
1948184	Proteobacteria bacterium UBA5664		0
1948160	Proteobacteria bacterium UBA3021		0
1953154	Bacteroidetes bacterium UBA3022		0
1951902	Halieaceae bacterium UBA3019		0
1948158	Proteobacteria bacterium UBA3014		0
1952936	Verrucomicrobia subdivision 6 bacterium UBA3015		0
1948333	Actinobacteria bacterium UBA3016		0
1948604	Gammaproteobacteria bacterium UBA3017		0
1951158	Methylophilales bacterium UBA3018		0
1948330	Actinobacteria bacterium UBA3007		0
1952935	Verrucomicrobia subdivision 6 bacterium UBA3008		0
1948331	Actinobacteria bacterium UBA3009		0
1945919	Acidimicrobium sp. UBA3010		0
1950985	Flavobacteriales bacterium UBA3011		0
1948332	Actinobacteria bacterium UBA3012		0
1951818	Flavobacteriaceae bacterium UBA3013		0
1948157	Proteobacteria bacterium UBA3005		0
1945918	Acidimicrobium sp. UBA3006		0
1948159	Proteobacteria bacterium UBA3020		0
1948162	Proteobacteria bacterium UBA3113		0
1951821	Flavobacteriaceae bacterium UBA3118		0
1948457	Betaproteobacteria bacterium UBA3119		0
1948337	Actinobacteria bacterium UBA3120		0
1950987	Flavobacteriales bacterium UBA3121		0
1950986	Flavobacteriales bacterium UBA3115		0
1945921	Acidimicrobium sp. UBA3116		0
1951160	Methylophilales bacterium UBA3117		0
1948335	Actinobacteria bacterium UBA3030		0
1948456	Betaproteobacteria bacterium UBA3031		0
1951819	Flavobacteriaceae bacterium UBA3032		0
1952997	Opitutaceae bacterium UBA3033		0
1951159	Methylophilales bacterium UBA3027		0
1948334	Actinobacteria bacterium UBA3028		0
1945920	Acidimicrobium sp. UBA3029		0
1948166	Proteobacteria bacterium UBA3412		0
1948608	Gammaproteobacteria bacterium UBA3415		0
1948168	Proteobacteria bacterium UBA3414		0
1948167	Proteobacteria bacterium UBA3413		0
1948169	Proteobacteria bacterium UBA3416		0
1952808	Rhodobacteraceae bacterium UBA4024		0
1945922	Acidimicrobium sp. UBA4025		0
1952761	Porticoccaceae bacterium UBA4026		0
1952937	Verrucomicrobia subdivision 6 bacterium UBA4027		0
1945923	Acidimicrobium sp. UBA4028		0
1951839	Flavobacteriaceae bacterium UBA4029		0
1948615	Gammaproteobacteria bacterium UBA4030		0
1948458	Betaproteobacteria bacterium UBA4031		0
1953157	Bacteroidetes bacterium UBA4032		0
1951840	Flavobacteriaceae bacterium UBA4033		0
1951162	Methylophilales bacterium UBA4021		0
1951838	Flavobacteriaceae bacterium UBA4022		0
1951001	Flavobacteriales bacterium UBA4023		0
1952807	Rhodobacteraceae bacterium UBA4014		0
1951835	Flavobacteriaceae bacterium UBA4008		0
1953156	Bacteroidetes bacterium UBA4009		0
1952760	Porticoccaceae bacterium UBA4010		0
1951000	Flavobacteriales bacterium UBA4011		0
1951836	Flavobacteriaceae bacterium UBA4012		0
1948338	Actinobacteria bacterium UBA4016		0
1951161	Methylophilales bacterium UBA4017		0
1948614	Gammaproteobacteria bacterium UBA4018		0
1951909	Halieaceae bacterium UBA4019		0
1951837	Flavobacteriaceae bacterium UBA4020		0
1948172	Proteobacteria bacterium UBA4015		0
1947582	Sulfitobacter sp. UBA1132		0
1420917	Marinobacter salarius		0
664683	Vreelandella titanicae		0
1947451	Salegentibacter sp. UBA1130		0
1947672	Thalassospira sp. UBA1131		0
1953213	Fidelibacterota bacterium UBA1134		0
1948124	Planctomycetes bacterium UBA1135		0
1950187	Anaerolineales bacterium UBA1136		0
1952848	Rhodospirillaceae bacterium UBA1137		0
1951101	Gemmatimonadales bacterium UBA1138		0
1953214	Fidelibacterota bacterium UBA1139		0
1947601	Sulfurovum sp. UBA1140		0
1948469	Dehalococcoidia bacterium UBA1141		0
1951102	Gemmatimonadales bacterium UBA1142		0
1947789	bacterium UBA1143		0
1953208	Candidatus Dadabacteria bacterium UBA1144		0
2743	Marinobacter nauticus		0
1948125	Planctomycetes bacterium UBA1146		0
1952219	Methylococcaceae bacterium UBA1147		0
1948131	Proteobacteria bacterium UBA1148		0
1953215	Fidelibacterota bacterium UBA1150		0
1953411	bacterium UBP10_UBA1149		0
1948470	Dehalococcoidia bacterium UBA1151		0
1948471	Dehalococcoidia bacterium UBA1152		0
1961486	Bacteriovoracaceae bacterium UBA4573		0
1953279	Candidatus Falkowbacteria bacterium UBA6576		0
1953373	Candidatus Saccharibacteria bacterium UBA6579		0
1953290	Candidatus Gottesmanbacteria bacterium UBA6580		0
1953291	Candidatus Gottesmanbacteria bacterium UBA6581		0
1961495	Bacteriovoracaceae bacterium UBA6582		0
1953374	Candidatus Saccharibacteria bacterium UBA6583		0
1951625	Competibacteraceae bacterium UBA6584		0
1953369	Candidatus Saccharibacteria bacterium UBA6572		0
1953370	Candidatus Saccharibacteria bacterium UBA6573		0
1948836	Patescibacteria group bacterium UBA5940		0
1953389	Candidatus Woesebacteria bacterium UBA5941		0
1953288	Candidatus Gottesmanbacteria bacterium UBA5943		0
1951624	Competibacteraceae bacterium UBA5948		0
1961487	Bacteriovoracaceae bacterium UBA5945		0
1953313	Candidatus Saccharibacteria bacterium UBA1050		0
1953310	Candidatus Saccharibacteria bacterium UBA1020		0
1947061	Pedobacter sp. UBA5917		0
1946974	Neorhizobium sp. UBA5916		0
1948869	Patescibacteria group bacterium UBA921		0
1953295	Candidatus Magasanikbacteria bacterium UBA922		0
1961501	Bacteriovoracaceae bacterium UBA923		0
1948870	Patescibacteria group bacterium UBA924		0
1953391	Candidatus Woesebacteria bacterium UBA925		0
1953332	Candidatus Saccharibacteria bacterium UBA2951		0
1953333	Candidatus Saccharibacteria bacterium UBA2952		0
1948105	Firmicutes bacterium UBA7523		0
1953129	Actinobacteria bacterium UBA7524		0
1952237	Methylophilaceae bacterium UBA7525		0
1961456	Syntrophaceae bacterium UBA7520		0
1953421	bacterium UBP18_UBA7526		0
1948564	Deltaproteobacteria bacterium UBA7527		0
1953101	Acetothermia bacterium UBA7521		0
1948865	Patescibacteria group bacterium UBA7522		0
1952730	Planctomycetaceae bacterium UBA2092		0
1951339	Acidimicrobiaceae bacterium UBA2093		0
1946567	Gemmatimonas sp. UBA2094		0
1952231	Methylocystaceae bacterium UBA2095		0
1951786	Flammeovirgaceae bacterium UBA5575		0
1946924	Micavibrio sp. UBA5572		0
1952740	Planctomycetaceae bacterium UBA6894		0
1951341	Acidimicrobiaceae bacterium UBA6895		0
1947887	Cyanobacteria bacterium UBA5018		0
1948749	Spartobacteria bacterium UBA5019		0
1951364	Akkermansiaceae bacterium UBA5020		0
1946318	Chloracidobacterium sp. UBA4013		0
1947170	Prevotella sp. UBA5812		0
1946729	Lactobacillus sp. UBA5813		0
1946730	Lactobacillus sp. UBA5814		0
1947169	Prevotella sp. UBA5805		0
146476	Acetobacter syzygii		0
1952193	Lactobacillaceae bacterium UBA5807		0
1946728	Lactobacillus sp. UBA5804		0
1952192	Lactobacillaceae bacterium UBA5802		0
1946727	Lactobacillus sp. UBA5800		0
1950546	Bacteroidales bacterium UBA4182		0
1950547	Bacteroidales bacterium UBA4183		0
1947848	Cloacimonetes bacterium UBA4175		0
1950542	Bacteroidales bacterium UBA4176		0
1947847	Cloacimonetes bacterium UBA4172		0
1950540	Bacteroidales bacterium UBA4173		0
1947849	Cloacimonetes bacterium UBA4177		0
1950543	Bacteroidales bacterium UBA4178		0
1950544	Bacteroidales bacterium UBA4179		0
477666	Bacteroides graminisolvens		0
1950545	Bacteroidales bacterium UBA4181		0
1947850	Cloacimonetes bacterium UBA4186		0
1950548	Bacteroidales bacterium UBA4187		0
1950549	Bacteroidales bacterium UBA4188		0
1950550	Bacteroidales bacterium UBA4190		0
1947844	Cloacimonetes bacterium UBA3538		0
1950485	Bacteroidales bacterium UBA3539		0
1950486	Bacteroidales bacterium UBA3540		0
1947845	Cloacimonetes bacterium UBA3541		0
1950487	Bacteroidales bacterium UBA3542		0
1946981	Nitrospina sp. UBA6737		0
1951527	Brucellaceae bacterium UBA6738		0
1948639	Gammaproteobacteria bacterium UBA6733		0
1947360	Psychrobacter sp. UBA6739		0
1948201	Proteobacteria bacterium UBA6740		0
1946952	Microbacterium sp. UBA6741		0
1947539	Sphingopyxis sp. UBA6734		0
1951055	Flavobacteriales bacterium UBA6736		0
1951054	Flavobacteriales bacterium UBA6726		0
1946980	Nitrospina sp. UBA6727		0
1951526	Brucellaceae bacterium UBA6728		0
1948199	Proteobacteria bacterium UBA6729		0
1947359	Psychrobacter sp. UBA6730		0
1948200	Proteobacteria bacterium UBA6731		0
1947538	Sphingopyxis sp. UBA6723		0
1948638	Gammaproteobacteria bacterium UBA6724		0
1950839	Clostridiales bacterium UBA2028		0
1950189	Anaerolineales bacterium UBA2029		0
1950436	Bacteroidales bacterium UBA2030		0
1946932	Micavibrio sp. UBA6656		0
1951543	Chitinophagaceae bacterium UBA1596		0
1951615	Competibacteraceae bacterium UBA1593		0
1953317	Candidatus Saccharibacteria bacterium UBA1594		0
1951944	Hyphomonadaceae bacterium UBA1595		0
1947187	Prevotella sp. UBA6429		0
1948277	Verrucomicrobia bacterium UBA6430		0
1950699	Bacteroidales bacterium UBA6431		0
1950700	Bacteroidales bacterium UBA6432		0
1946101	Bifidobacterium sp. UBA6425		0
1952417	Ruminococcaceae bacterium UBA6434		0
1947188	Prevotella sp. UBA6435		0
1952112	Lachnospiraceae bacterium UBA6436		0
1953454	bacterium UBP9_UBA6438		0
1950697	Bacteroidales bacterium UBA6426		0
1946855	Megasphaera sp. UBA6440		0
1951275	Spirochaetales bacterium UBA6427		0
1950698	Bacteroidales bacterium UBA6428		0
1950324			0
1950693	Bacteroidales bacterium UBA6401		0
1950694	Bacteroidales bacterium UBA6402		0
1952110	Lachnospiraceae bacterium UBA6403		0
1950691	Bacteroidales bacterium UBA6395		0
1948276	Verrucomicrobia bacterium UBA6404		0
1950695	Bacteroidales bacterium UBA6405		0
1946285	Christensenella sp. UBA6406		0
1947433	Ruminococcus sp. UBA6407		0
1950696	Bacteroidales bacterium UBA6408		0
1946100	Bifidobacterium sp. UBA6396		0
1952972	Oscillospiraceae bacterium UBA6409		0
1948730	Opitutia bacterium UBA6410		0
1948426	Alphaproteobacteria bacterium UBA6411		0
1950914	Clostridiales bacterium UBA6412		0
1952414	Ruminococcaceae bacterium UBA6413		0
1950692	Bacteroidales bacterium UBA6397		0
1950326			0
1952510	Prevotellaceae bacterium UBA6398		0
1952415	Ruminococcaceae bacterium UBA6416		0
1952511	Prevotellaceae bacterium UBA6417		0
1948094	Firmicutes bacterium UBA6418		0
1952111	Lachnospiraceae bacterium UBA6419		0
1946286	Christensenella sp. UBA6420		0
1946417	Dialister sp. UBA6422		0
1952591	Porphyromonadaceae bacterium UBA6399		0
1952508	Prevotellaceae bacterium UBA6382		0
1947181	Prevotella sp. UBA6383		0
1950688	Bacteroidales bacterium UBA6384		0
1952509	Prevotellaceae bacterium UBA6385		0
1950912	Clostridiales bacterium UBA6386		0
1950686	Bacteroidales bacterium UBA6374		0
1947182	Prevotella sp. UBA6387		0
1950913	Clostridiales bacterium UBA6388		0
1947215	Candidatus Segatella papionis		0
1948275	Verrucomicrobia bacterium UBA6375		0
1950323			0
1950689	Bacteroidales bacterium UBA6391		0
1952413	Ruminococcaceae bacterium UBA6392		0
1948425	Alphaproteobacteria bacterium UBA6376		0
1950687	Bacteroidales bacterium UBA6377		0
1951274	Spirochaetales bacterium UBA6378		0
1952590	Porphyromonadaceae bacterium UBA6379		0
1950322			0
1947180	Prevotella sp. UBA6381		0
1946389	Collinsella sp. UBA6357		0
1948423	Alphaproteobacteria bacterium UBA6358		0
1952970	Oscillospiraceae bacterium UBA6359		0
1950683	Bacteroidales bacterium UBA6360		0
1952411	Ruminococcaceae bacterium UBA6353		0
1947179	Prevotella sp. UBA6361		0
1946074	Atopobium sp. UBA6362		0
1948274	Verrucomicrobia bacterium UBA6354		0
1950911	Clostridiales bacterium UBA6363		0
1952412	Ruminococcaceae bacterium UBA6364		0
1947740	Treponema sp. UBA6355		0
1950320			0
1950685	Bacteroidales bacterium UBA6366		0
1952519	Prevotellaceae bacterium UBA6858		0
1952598	Porphyromonadaceae bacterium UBA6859		0
1946107	Bifidobacterium sp. UBA6860		0
1948285	Verrucomicrobia bacterium UBA6861		0
1952580	Porphyromonadaceae bacterium UBA4625		0
1946269	Christensenella sp. UBA4626		0
1950579	Bacteroidales bacterium UBA4621		0
1953449	bacterium UBP9_UBA4627		0
1946270	Christensenella sp. UBA4628		0
1951267	Spirochaetales bacterium UBA4629		0
1952096	Lachnospiraceae bacterium UBA4630		0
1952097	Lachnospiraceae bacterium UBA4631		0
1952969	Oscillospiraceae bacterium UBA4632		0
1946097	Bifidobacterium sp. UBA4633		0
1951268	Spirochaetales bacterium UBA4634		0
1947729	Treponema sp. UBA4635		0
1946271	Christensenella sp. UBA4636		0
1947802	bacterium UBA4637		0
1950882	Clostridiales bacterium UBA4638		0
1950581	Bacteroidales bacterium UBA4639		0
1948697	Lentisphaeria bacterium UBA4640		0
1950281			0
1947886	Cyanobacteria bacterium UBA4641		0
1948401	Alphaproteobacteria bacterium UBA4642		0
1947164	Prevotella sp. UBA4643		0
1950883	Clostridiales bacterium UBA4644		0
1952502	Prevotellaceae bacterium UBA4645		0
1950582	Bacteroidales bacterium UBA4646		0
1946272	Christensenella sp. UBA4647		0
1947730	Treponema sp. UBA4648		0
1950583	Bacteroidales bacterium UBA4649		0
1952330	Ruminococcaceae bacterium UBA4650		0
1946851	Megasphaera sp. UBA4652		0
1950884	Clostridiales bacterium UBA4653		0
1948400	Alphaproteobacteria bacterium UBA4623		0
1948727	Opitutia bacterium UBA4654		0
1950580	Bacteroidales bacterium UBA4624		0
1950230			0
1950372	Bacteroidales bacterium UBA1071		0
1948227	Verrucomicrobia bacterium UBA1067		0
1950373	Bacteroidales bacterium UBA1072		0
1950231			0
1947081	Prevotella sp. UBA1074		0
1952450	Prevotellaceae bacterium UBA1075		0
1946236	Christensenella sp. UBA1076		0
1950374	Bacteroidales bacterium UBA1077		0
1950232			0
1950371	Bacteroidales bacterium UBA1068		0
1952451	Prevotellaceae bacterium UBA1079		0
1951971	Lachnospiraceae bacterium UBA1080		0
1952272	Ruminococcaceae bacterium UBA1081		0
1953447	bacterium UBP9_UBA1085		0
1952537	Porphyromonadaceae bacterium UBA1069		0
1946093	Bifidobacterium sp. UBA1086		0
1947530	Sphingobium sp. UBA5915		0
1947064	Pelotomaculum sp. UBA3102		0
1947065	Pelotomaculum sp. UBA3103		0
1946690	Lachnoclostridium sp. UBA3320		0
1952570	Porphyromonadaceae bacterium UBA3321		0
1950856	Clostridiales bacterium UBA3311		0
1953085	Sutterellaceae bacterium UBA3322		0
1952315	Ruminococcaceae bacterium UBA3323		0
1952571	Porphyromonadaceae bacterium UBA3324		0
1952572	Porphyromonadaceae bacterium UBA3325		0
1946474	Eubacterium sp. UBA3326		0
1952565	Porphyromonadaceae bacterium UBA3312		0
1952573	Porphyromonadaceae bacterium UBA3327		0
1952316	Ruminococcaceae bacterium UBA3329		0
1952705	Peptococcaceae bacterium UBA3330		0
1952031	Lachnospiraceae bacterium UBA3332		0
1952435	Ruminococcaceae bacterium UBA7135		0
1952138	Lachnospiraceae bacterium UBA7113		0
1952261	Micrococcaceae bacterium UBA7136		0
1952636	Porphyromonadaceae bacterium UBA7114		0
1947204	Prevotella sp. UBA7115		0
1946088	Bacteroides sp. UBA7116		0
1952637	Porphyromonadaceae bacterium UBA7117		0
1952635	Porphyromonadaceae bacterium UBA7112		0
1946700	Lachnoclostridium sp. UBA7118		0
1952638	Porphyromonadaceae bacterium UBA7119		0
1952639	Porphyromonadaceae bacterium UBA7120		0
1952433	Ruminococcaceae bacterium UBA7121		0
1946701	Lachnoclostridium sp. UBA7122		0
1952640	Porphyromonadaceae bacterium UBA7123		0
1952641	Porphyromonadaceae bacterium UBA7124		0
1952139	Lachnospiraceae bacterium UBA7125		0
1952642	Porphyromonadaceae bacterium UBA7126		0
1952434	Ruminococcaceae bacterium UBA7127		0
1946733	Lactococcus sp. UBA7128		0
1946702	Lachnoclostridium sp. UBA7129		0
1952643	Porphyromonadaceae bacterium UBA7130		0
1953088	Sutterellaceae bacterium UBA7131		0
1952644	Porphyromonadaceae bacterium UBA7132		0
1952140	Lachnospiraceae bacterium UBA7133		0
1946485	Eubacterium sp. UBA7134		0
1952616	Porphyromonadaceae bacterium UBA7070		0
1952131	Lachnospiraceae bacterium UBA7076		0
1952620	Porphyromonadaceae bacterium UBA7077		0
1952621	Porphyromonadaceae bacterium UBA7078		0
1952622	Porphyromonadaceae bacterium UBA7079		0
1947203	Prevotella sp. UBA7071		0
1952430	Ruminococcaceae bacterium UBA7080		0
1950923	Clostridiales bacterium UBA7081		0
1952623	Porphyromonadaceae bacterium UBA7082		0
1948438	Alphaproteobacteria bacterium UBA7083		0
1952617	Porphyromonadaceae bacterium UBA7072		0
1946698	Lachnoclostridium sp. UBA7084		0
1952624	Porphyromonadaceae bacterium UBA7085		0
1952132	Lachnospiraceae bacterium UBA7086		0
1952625	Porphyromonadaceae bacterium UBA7087		0
1952626	Porphyromonadaceae bacterium UBA7088		0
1952618	Porphyromonadaceae bacterium UBA7073		0
1952627	Porphyromonadaceae bacterium UBA7089		0
1945966	Akkermansia sp. UBA7090		0
1952628	Porphyromonadaceae bacterium UBA7091		0
1952629	Porphyromonadaceae bacterium UBA7092		0
1952133	Lachnospiraceae bacterium UBA7093		0
1947764	Turicibacter sp. UBA7094		0
1952630	Porphyromonadaceae bacterium UBA7095		0
1952134	Lachnospiraceae bacterium UBA7096		0
1946699	Lachnoclostridium sp. UBA7097		0
1952619	Porphyromonadaceae bacterium UBA7074		0
1952135	Lachnospiraceae bacterium UBA7098		0
1952631	Porphyromonadaceae bacterium UBA7099		0
1953087	Sutterellaceae bacterium UBA7100		0
1952431	Ruminococcaceae bacterium UBA7101		0
1946292	Christensenella sp. UBA7102		0
1950924	Clostridiales bacterium UBA7103		0
1952632	Porphyromonadaceae bacterium UBA7104		0
1952432	Ruminococcaceae bacterium UBA7105		0
1946013	Alistipes sp. UBA7106		0
1947050	Parabacteroides sp. UBA7107		0
1952633	Porphyromonadaceae bacterium UBA7108		0
1952429	Ruminococcaceae bacterium UBA7075		0
1952136	Lachnospiraceae bacterium UBA7109		0
1952137	Lachnospiraceae bacterium UBA7110		0
1952634	Porphyromonadaceae bacterium UBA7111		0
1952645	Porphyromonadaceae bacterium UBA7138		0
1952438	Ruminococcaceae bacterium UBA7166		0
1952722	Peptococcaceae bacterium UBA7144		0
1952649	Porphyromonadaceae bacterium UBA7145		0
1952650	Porphyromonadaceae bacterium UBA7146		0
1952646	Porphyromonadaceae bacterium UBA7139		0
1952436	Ruminococcaceae bacterium UBA7147		0
1952651	Porphyromonadaceae bacterium UBA7148		0
1952652	Porphyromonadaceae bacterium UBA7149		0
1952142	Lachnospiraceae bacterium UBA7150		0
1952653	Porphyromonadaceae bacterium UBA7151		0
1952654	Porphyromonadaceae bacterium UBA7152		0
1947205	Prevotella sp. UBA7140		0
1946703	Lachnoclostridium sp. UBA7153		0
1952655	Porphyromonadaceae bacterium UBA7154		0
1952143	Lachnospiraceae bacterium UBA7155		0
1952647	Porphyromonadaceae bacterium UBA7141		0
1946089	Bacteroides sp. UBA7156		0
1946734	Lactococcus sp. UBA7157		0
1947436	Ruminococcus sp. UBA7158		0
1952656	Porphyromonadaceae bacterium UBA7159		0
1952144	Lachnospiraceae bacterium UBA7160		0
1952648	Porphyromonadaceae bacterium UBA7142		0
1952437	Ruminococcaceae bacterium UBA7161		0
1950925	Clostridiales bacterium UBA7162		0
1952657	Porphyromonadaceae bacterium UBA7163		0
1952145	Lachnospiraceae bacterium UBA7164		0
1952141	Lachnospiraceae bacterium UBA7143		0
1952146	Lachnospiraceae bacterium UBA7165		0
1952658	Porphyromonadaceae bacterium UBA7167		0
1947437	Ruminococcus sp. UBA7191		0
1952442	Ruminococcaceae bacterium UBA7192		0
1952660	Porphyromonadaceae bacterium UBA7171		0
1952661	Porphyromonadaceae bacterium UBA7172		0
1952662	Porphyromonadaceae bacterium UBA7173		0
1952148	Lachnospiraceae bacterium UBA7174		0
1950926	Clostridiales bacterium UBA7175		0
1952663	Porphyromonadaceae bacterium UBA7176		0
1946510	Faecalibacterium sp. UBA7177		0
1952664	Porphyromonadaceae bacterium UBA7178		0
1952149	Lachnospiraceae bacterium UBA7179		0
1952665	Porphyromonadaceae bacterium UBA7180		0
1952440	Ruminococcaceae bacterium UBA7181		0
1952150	Lachnospiraceae bacterium UBA7182		0
1952666	Porphyromonadaceae bacterium UBA7183		0
1952659	Porphyromonadaceae bacterium UBA7168		0
1952667	Porphyromonadaceae bacterium UBA7184		0
1952723	Peptococcaceae bacterium UBA7185		0
1952668	Porphyromonadaceae bacterium UBA7186		0
1952439	Ruminococcaceae bacterium UBA7169		0
1950927	Clostridiales bacterium UBA7187		0
1952147	Lachnospiraceae bacterium UBA7170		0
1952151	Lachnospiraceae bacterium UBA7188		0
1952441	Ruminococcaceae bacterium UBA7189		0
1947206	Prevotella sp. UBA7197		0
1947438	Ruminococcus sp. UBA7198		0
1952153	Lachnospiraceae bacterium UBA7199		0
1952669	Porphyromonadaceae bacterium UBA7193		0
1950928	Clostridiales bacterium UBA7200		0
1952672	Porphyromonadaceae bacterium UBA7201		0
1952154	Lachnospiraceae bacterium UBA7202		0
1952673	Porphyromonadaceae bacterium UBA7203		0
1952674	Porphyromonadaceae bacterium UBA7204		0
1952155	Lachnospiraceae bacterium UBA7205		0
1952675	Porphyromonadaceae bacterium UBA7206		0
1952670	Porphyromonadaceae bacterium UBA7194		0
1952676	Porphyromonadaceae bacterium UBA7207		0
1952677	Porphyromonadaceae bacterium UBA7208		0
1952678	Porphyromonadaceae bacterium UBA7209		0
1946704	Lachnoclostridium sp. UBA7210		0
1952156	Lachnospiraceae bacterium UBA7211		0
1952443	Ruminococcaceae bacterium UBA7212		0
1952679	Porphyromonadaceae bacterium UBA7213		0
1952680	Porphyromonadaceae bacterium UBA7214		0
1946705	Lachnoclostridium sp. UBA7215		0
1952681	Porphyromonadaceae bacterium UBA7216		0
1952444	Ruminococcaceae bacterium UBA7217		0
1952157	Lachnospiraceae bacterium UBA7218		0
1952671	Porphyromonadaceae bacterium UBA7195		0
328812	Parabacteroides goldsteinii		0
1946735	Lactococcus sp. UBA7220		0
1952682	Porphyromonadaceae bacterium UBA7221		0
1952683	Porphyromonadaceae bacterium UBA7222		0
1952152	Lachnospiraceae bacterium UBA7196		0
1952684	Porphyromonadaceae bacterium UBA7223		0
1952724	Peptococcaceae bacterium UBA7224		0
1952158	Lachnospiraceae bacterium UBA7225		0
